age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28, Private, HS-grad,9.0, Divorced, Other-service, Own-child, Black, Male,0.0,0.0,35.0, United-States,<=50K
30, Private, HS-grad,9.0, Married-spouse-absent, Sales, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=50K
20, Private, 5th-6th,3.0, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,0.0,0.0,40.0, Mexico,<=50K
51, Self-emp-inc, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,<=50K
39, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
62, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,>50K
28, Private, 9th,5.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,50.0, Dominican-Republic,<=50K
23, Private, HS-grad,9.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0.0,0.0,48.0, South,<=50K
39, Private, Bachelors,13.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,30.0, United-States,<=50K
50, Self-emp-inc, Bachelors,13.0, Widowed, Sales, Unmarried, White, Male,0.0,0.0,65.0, United-States,>50K
31, Private, 7th-8th,4.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=50K
45, Local-gov, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,50.0, United-States,>50K
47, Private, 10th,6.0, Widowed, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
59, Private, HS-grad,9.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,18.0, United-States,<=50K
32, Private, Assoc-acdm,12.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
49, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2415.0,55.0, United-States,>50K
74, Federal-gov, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Male,0.0,0.0,17.0, United-States,<=50K
22, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,35.0, United-States,<=50K
32, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, Greece,<=50K
34, Private, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
59, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
36, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
59, Private, 11th,7.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
47, Self-emp-inc, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,70.0, United-States,>50K
53, Local-gov, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,2002.0,45.0, United-States,<=50K
25, Self-emp-not-inc, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,35.0, United-States,<=50K
44, Private, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,65.0, United-States,<=50K
57, Self-emp-not-inc, Prof-school,15.0, Married-civ-spouse, Sales, Wife, White, Female,15024.0,0.0,35.0, United-States,>50K
42, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,1902.0,80.0, United-States,>50K
58, Local-gov, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
39, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,3464.0,0.0,40.0, United-States,<=50K
45, Private, 7th-8th,4.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,48.0, United-States,<=50K
47, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,35.0, United-States,>50K
52, Private, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
34, Private, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,35.0, United-States,<=50K
36, Self-emp-not-inc, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,<=50K
41, Private, HS-grad,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Poland,<=50K
30, Private, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, Mexico,<=50K
44, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0.0,0.0,40.0, Puerto-Rico,<=50K
34, Private, Some-college,10.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
41, Private, Some-college,10.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=50K
29, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
25, Private, 9th,5.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,48.0, Mexico,<=50K
42, Local-gov, Bachelors,13.0, Separated, Prof-specialty, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=50K
48, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,3103.0,0.0,40.0, United-States,>50K
26, Private, Assoc-voc,11.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,55.0, United-States,<=50K
46, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
38, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,50.0, United-States,>50K
49, State-gov, 11th,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
23, Private, Some-college,10.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,20.0, United-States,<=50K
46, Local-gov, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,>50K
30, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,55.0, United-States,<=50K
49, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
31, Private, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,1669.0,50.0, United-States,<=50K
19, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,50.0, United-States,<=50K
45, Private, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, White, Female,5455.0,0.0,38.0, United-States,<=50K
34, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1848.0,40.0, Peru,>50K
26, Private, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
38, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
31, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,43.0, United-States,<=50K
36, Self-emp-inc, Assoc-acdm,12.0, Separated, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=50K
31, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
30, Private, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
37, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
30, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,>50K
73, Private, 10th,6.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,10.0, United-States,<=50K
38, Federal-gov, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
30, Private, 10th,6.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=50K
33, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
52, Local-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40.0, United-States,>50K
58, Private, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,46.0, United-States,<=50K
34, Local-gov, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=50K
35, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
59, Federal-gov, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
45, Private, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
27, Private, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,48.0, United-States,<=50K
31, Local-gov, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, Mexico,>50K
45, Private, Some-college,10.0, Never-married, Farming-fishing, Other-relative, White, Male,0.0,0.0,50.0, United-States,<=50K
40, Private, HS-grad,9.0, Separated, Other-service, Other-relative, White, Female,0.0,0.0,25.0, United-States,<=50K
27, Private, Prof-school,15.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
19, Private, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,<=50K
29, Private, 5th-6th,3.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,25.0, Mexico,<=50K
34, Self-emp-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,72.0, United-States,<=50K
32, State-gov, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
49, Private, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Cuba,<=50K
33, Private, 11th,7.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,>50K
62, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
39, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
43, Private, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
22, Private, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,60.0, United-States,<=50K
24, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
25, Private, Some-college,10.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=50K
19, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,28.0, United-States,<=50K
31, Private, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,41.0, United-States,<=50K
53, Private, 11th,7.0, Divorced, Craft-repair, Other-relative, White, Female,0.0,0.0,40.0, United-States,<=50K
61, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,3.0, United-States,<=50K
47, Private, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, El-Salvador,<=50K
37, Private, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,45.0, United-States,<=50K
50, Self-emp-not-inc, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30.0, United-States,<=50K
27, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,44.0, United-States,<=50K
58, Private, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
43, Private, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States,<=50K
39, Private, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
36, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=50K
56, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,<=50K
26, Private, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,55.0, United-States,<=50K
23, Private, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,38.0, United-States,<=50K
47, Private, 11th,7.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=50K
68, Private, 12th,8.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States,<=50K
47, Local-gov, Some-college,10.0, Never-married, Protective-serv, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=50K
45, Federal-gov, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,7688.0,0.0,40.0, Guatemala,>50K
26, Private, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,<=50K
20, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,1590.0,40.0, United-States,<=50K
46, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
37, Private, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
37, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
43, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,42.0, United-States,<=50K
59, Private, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
39, Private, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
32, Private, Some-college,10.0, Divorced, Farming-fishing, Not-in-family, White, Female,0.0,1590.0,54.0, United-States,<=50K
63, Private, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,16.0, United-States,<=50K
45, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
59, Private, Bachelors,13.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
26, Private, HS-grad,9.0, Never-married, Tech-support, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=50K
34, Private, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
41, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
26, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States,<=50K
53, Private, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
33, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,35.0, United-States,>50K
46, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
31, Private, HS-grad,9.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
24, Private, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
57, Local-gov, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,62.0, United-States,<=50K
40, Private, HS-grad,9.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,47.0, United-States,<=50K
41, Self-emp-inc, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, Other, Male,0.0,2179.0,84.0, Mexico,<=50K
20, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,26.0, United-States,<=50K
45, Private, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=50K
27, Private, Assoc-voc,11.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
36, Private, 5th-6th,3.0, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico,<=50K
30, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Germany,<=50K
36, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
25, Private, HS-grad,9.0, Married-spouse-absent, Farming-fishing, Not-in-family, Other, Male,0.0,0.0,40.0, Mexico,<=50K
31, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=50K
49, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,45.0, United-States,>50K
26, Private, 11th,7.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,20.0, United-States,<=50K
25, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
29, Private, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
24, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,3325.0,0.0,52.0, Dominican-Republic,<=50K
41, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
35, Private, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,>50K
57, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
21, Private, 11th,7.0, Never-married, Priv-house-serv, Other-relative, White, Female,0.0,0.0,40.0, Mexico,<=50K
29, Private, 10th,6.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,32.0, United-States,<=50K
36, Private, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
20, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,25.0, United-States,<=50K
51, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
39, Private, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
36, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013.0,0.0,50.0, United-States,<=50K
